监测时间,水温,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮,电导率,浊度
2022/1/29 12:00,8.72,7.99,8.31,1.44,0.23,0.08,3.85,432.03,18.62
2022/1/29 12:00,13.77,8.414,8.41,0.6677,0.025,0.005,0.7115,117.104,2.658
2022/1/29 12:00,8.08,7.98,8.494,4.491,0.32,0.1807,3.862,337.2,31.1
2022/1/29 12:00,13.26,7.803,9.094,1.94,0.025,0.012,3.899,141.921,4.82
2022/1/29 12:00,9.09,7.21,13.171,1.838,0.1028,0.03,3.4,209.7,34.6
2022/1/29 12:00,11.69,7.84,9.715,1.255,0.0975,0.0461,1.979,340.2,33.7
2022/1/29 12:00,6.75,7.56,11.474,1.58,0.0887,0.0535,2.425,384.3,35.2
2022/1/29 12:00,11.08,8.514,13.095,2.2061,0.1429,0.0385,2.8473,185.639,16.457
2022/1/29 12:00,8.24,7.47,12.229,2.8,0.0474,0.0446,3.308,308.5,22.5
2022/1/29 12:00,12.81,7.06,8.69,1.208,0.025,0.017,0.719,158.13,12.05
2022/1/29 12:00,11.46,7.25,9.951,0.763,0.09,0.0215,1.699,240.4,11.3
2022/1/29 12:00,9.6,7.278,9.074,1.88,0.3076,0.066,2.2284,248.829,9.506
2022/1/29 16:00,13.22,7.054,8.419,0.7,0.025,0.007,0.6742,121.248,1.603
2022/1/29 16:00,8.66,7.97,8.3,0.9,0.27,0.07,3.26,435.4,21.72
2022/1/29 16:00,13.78,8.399,8.302,0.8119,0.025,0.005,0.6958,117.787,2.674
2022/1/29 16:00,7.98,8,8.618,4.506,0.3,0.1879,3.821,329.5,32.4
2022/1/29 16:00,13.23,7.779,8.952,0.25,0.025,0.012,3.899,143.345,4.718
2022/1/29 16:00,8.94,7.25,12.878,1.691,0.0854,0.0274,2.107,216.9,36.6
2022/1/29 16:00,11.71,7.87,9.775,1.474,0.0899,0.0412,1.724,344.1,24
2022/1/29 16:00,7.25,7.58,11.46,1.394,0.0887,0.0499,1.987,382,33.1
2022/1/29 16:00,10.94,8.537,13.233,2.2455,0.147,0.0424,2.8539,184.423,18.882
2022/1/29 16:00,8.28,7.47,12.194,2.9,0.0357,0.0438,3.422,307.6,29.1
2022/1/29 16:00,11.22,7.23,9.977,0.763,0.09,0.0215,1.699,244.8,11.9
2022/1/29 16:00,9.53,7.304,8.841,1.78,0.2122,0.0626,2.1715,231.877,7.948
2022/1/29 20:00,13.18,7.044,8.337,0.79,0.0328,0.0064,0.6404,121.37,1.594
2022/1/29 20:00,8.48,7.97,8.23,1.01,0.24,0.07,3.27,435.07,25.8
2022/1/29 20:00,13.7,8.396,8.29,0.6409,0.025,0.005,0.7295,117.495,2.661
2022/1/29 20:00,7.84,8,8.604,4.46,0.34,0.1924,3.657,330,32.9
2022/1/29 20:00,8.8,7.45,12.719,1.691,0.0753,0.026,2.813,223.9,37.2
2022/1/29 20:00,11.76,7.92,9.964,1.611,0.0787,0.0421,2.043,352,24.9
2022/1/29 20:00,6.85,7.59,11.448,1.507,0.0877,0.0492,1.851,389.3,34.8
2022/1/29 20:00,10.95,8.462,12.417,2.2163,0.1338,0.046,2.8482,173.732,19.563
2022/1/29 20:00,8.07,7.48,12.296,2.9,0.0513,0.0447,3.38,309.4,23.6
2022/1/29 20:00,12.22,7,9.16,0.824,0.025,0.014,1.452,160.12,11.96
2022/1/29 20:00,10.99,7.21,9.941,0.763,0.09,0.0215,1.699,254.3,13.1
2022/1/29 20:00,9.42,7.283,8.515,1.73,0.2035,0.061,2.1742,231.827,8.351
2022/1/30 0:00,13.22,7.044,8.344,0.81,0.0399,0.0058,0.573,121.488,1.6
2022/1/30 0:00,8.58,7.98,8.23,1.32,0.24,0.08,3.56,436.14,23.93
2022/1/30 0:00,13.71,8.385,8.219,0.6299,0.025,0.005,0.7796,117.752,2.676
2022/1/30 0:00,7.71,8.03,8.649,4.364,0.31,0.1738,3.463,333.7,28.7
2022/1/30 0:00,8.54,7.56,12.599,1.643,0.0838,0.0285,2.285,210.6,31.7
2022/1/30 0:00,11.66,8.01,10.188,1.749,0.0829,0.053,1.942,354.6,28.2
2022/1/30 0:00,6.9,7.59,11.354,0.96,0.0812,0.0482,1.729,387.9,33.5
2022/1/30 0:00,9.96,8.535,13.951,2.8576,0.1511,0.0601,4.2567,194.114,32.347
2022/1/30 0:00,9.38,7.81,11.276,2.9,0.0476,0.0437,3.394,0.7,0.6
2022/1/30 0:00,12.15,6.99,8.95,0.824,0.025,0.005,,161.01,12.11
2022/1/30 0:00,10.95,7.21,10.035,0.877,0.08,0.0295,1.994,246.4,12.9
2022/1/30 0:00,9.33,7.274,8.664,1.77,0.2227,0.0602,2.1368,232.207,9.813
2022/1/30 4:00,13.21,7.03,8.35,0.69,0.0332,0.005,0.5281,121.585,1.603
2022/1/30 4:00,8.17,7.95,7.87,1.9,0.46,0.08,3.78,444.14,20.19
2022/1/30 4:00,13.68,8.374,8.169,0.5998,0.025,0.005,0.7115,117.558,2.685
2022/1/30 4:00,7.72,8.05,8.714,4.085,0.31,0.1697,3.576,332.9,28.5
2022/1/30 4:00,13.14,7.796,9.057,1.2,0.025,0.0383,0.1798,142.49,4.9
2022/1/30 4:00,8.53,7.28,12.8,1.611,0.0695,0.0238,1.881,206.7,32.8
2022/1/30 4:00,11.57,7.94,10.293,1.547,0.074,0.0413,2.17,346,19.3
2022/1/30 4:00,6.75,7.56,11.396,1.478,0.0746,0.0469,1.737,388.4,30.2
2022/1/30 4:00,9.86,8.549,13.886,2.9299,0.1709,0.0652,4.2569,193.615,33.759
2022/1/30 4:00,7.78,7.47,12.354,3,0.0406,0.0423,3.354,319.7,22
2022/1/30 4:00,12.06,7.01,9.32,1.153,0.025,0.005,,161.24,12.21
2022/1/30 4:00,11.1,7.22,10.013,0.877,0.08,0.0201,1.525,240.8,11.9
2022/1/30 4:00,9.25,7.282,8.745,1.67,0.2618,0.0623,2.2081,224.622,13.085
2022/1/30 8:00,13.19,7.038,8.361,0.87,0.0307,0.005,0.6292,121.636,1.572
2022/1/30 8:00,8.07,7.94,7.93,1.69,0.24,0.08,4.02,451.88,21.44
2022/1/30 8:00,13.66,8.382,8.214,0.5998,0.025,0.005,0.7115,117.458,2.634
2022/1/30 8:00,7.66,8.05,8.816,3.953,0.28,0.1532,3.406,325.8,26.9
2022/1/30 8:00,13.12,7.795,9.093,3.61,0.025,0.0391,0.3407,142.549,4.965
2022/1/30 8:00,8.6,7.66,13.027,1.526,0.0674,0.0216,2.364,217,28.2
2022/1/30 8:00,11.41,7.97,10.245,1.684,0.0776,0.0479,2.486,345.6,24.3
2022/1/30 8:00,6.85,7.56,11.356,1.252,0.0782,0.0447,2.379,388.7,27.5
2022/1/30 8:00,9.81,8.552,13.866,2.8441,0.1792,0.0676,4.2548,193.638,32.75
2022/1/30 8:00,7.77,7.49,12.406,2.6,0.042,0.0442,3.591,313.6,22.4
2022/1/30 8:00,11.92,7.04,9.36,0.7,0.025,0.005,,160.95,12.71
2022/1/30 8:00,11.21,7.24,10.017,0.899,0.07,0.0263,1.434,236.8,12.3
2022/1/30 8:00,9.25,7.286,8.741,1.64,0.2476,0.0623,2.2432,231.77,6.943
2022/1/30 12:00,13.24,7.051,8.397,0.79,0.0383,0.009,0.5955,121.69,1.543
2022/1/30 12:00,8.57,7.94,8.15,1.42,0.25,0.08,3.72,446.92,16.68
2022/1/30 12:00,13.74,8.392,8.273,0.7353,0.025,0.005,0.7033,117.331,2.658
2022/1/30 12:00,8.08,8.07,9.08,4.014,0.21,0.1545,3.416,324.6,25.9
2022/1/30 12:00,13.14,7.802,9.217,3.61,0.025,0.0375,0.2492,142.288,4.924
2022/1/30 12:00,8.74,7.52,13.24,1.454,0.065,0.0218,2.321,216.8,23.9
2022/1/30 12:00,11.53,7.99,10.317,1.806,0.0658,0.0478,2.265,352.1,32
2022/1/30 12:00,7.15,7.59,11.384,1.215,0.0699,0.0479,2.681,388.8,25.4
2022/1/30 12:00,10.31,8.523,13.604,2.6498,0.1167,0.06,3.5415,176.226,30.192
2022/1/30 12:00,8.6,7.45,12.169,2.7,0.0548,0.0455,3.588,308.6,19.5
2022/1/30 12:00,12.21,7.08,9.49,1.098,0.025,0.005,,161.58,12.69
2022/1/30 12:00,11.3,7.22,10.028,0.842,0.07,0.0193,1.62,233.5,11.4
2022/1/30 12:00,9.74,7.34,8.805,1.77,0.2488,0.0653,2.2094,231.91,8.622
2022/1/30 16:00,13.26,7.053,8.363,0.76,0.0286,0.0055,0.6236,121.675,1.581
2022/1/30 16:00,8.73,7.94,8.08,1.55,0.23,0.08,3.95,446.26,19.25
2022/1/30 16:00,13.77,8.38,8.171,0.7207,0.025,0.005,0.7016,117.891,2.655
2022/1/30 16:00,8.23,8.08,9.201,3.822,0.22,0.1452,3.409,324.9,23.2
2022/1/30 16:00,13.2,7.818,9.068,1.21,0.025,0.011,3.558,144.957,4.789
2022/1/30 16:00,8.94,7.37,12.97,1.521,0.0622,0.0197,1.481,221.4,36.6
2022/1/30 16:00,11.86,8.17,10.473,1.749,0.0584,0.0401,2.168,379.1,24
2022/1/30 16:00,7.23,7.61,11.524,1.215,0.0699,0.0479,2.681,388,23.1
2022/1/30 16:00,10.34,8.48,13.448,2.1499,0.1113,0.0543,3.5283,170.388,27.094
2022/1/30 16:00,8.62,7.42,12.174,2.8,0.0346,0.0451,3.586,309.2,20.7
2022/1/30 16:00,12.22,7.14,9.46,1.359,0.025,0.005,,161.48,12.46
2022/1/30 16:00,10.71,7.22,10.186,1.11,0.07,0.0285,1.608,245.4,12.5
2022/1/30 16:00,9.84,7.322,8.883,1.7,0.2087,0.0629,2.2583,224.777,7.484
2022/1/30 20:00,13.2,7.058,8.372,0.72,0.0399,0.005,0.5449,121.653,1.623
2022/1/30 20:00,8.29,7.95,7.81,1.82,0.44,0.09,4.19,446.84,21.21
2022/1/30 20:00,13.55,8.382,8.188,0.6012,0.025,0.0133,0.5048,117.69,2.714
2022/1/30 20:00,8.04,8.08,9.108,3.715,0.23,0.1358,3.435,326.4,20.9
2022/1/30 20:00,13.1,7.8,9.044,0.25,0.025,0.0074,0.2713,145.643,4.903
2022/1/30 20:00,8.81,7.42,13.05,1.449,0.0622,0.0191,1.277,221.5,31.9
2022/1/30 20:00,11.74,8.21,10.465,2.065,0.092,0.0442,2.037,381.4,23.6
2022/1/30 20:00,7.24,7.61,11.499,0.584,0.0576,0.0468,2.547,389.7,20.4
2022/1/30 20:00,11.13,8.382,12.806,1.7059,0.0768,0.0418,2.2264,150.275,14.673
2022/1/30 20:00,8.18,7.47,12.331,2.9,0.0443,0.0447,3.438,305.5,22.9
2022/1/30 20:00,12.08,7.09,9.57,0.934,0.025,0.005,,160.67,12.63
2022/1/30 20:00,10.87,7.2,10.124,1.121,0.07,0.0298,1.597,248.6,13.5
2022/1/30 20:00,9.47,7.297,8.774,1.66,0.1728,0.0615,2.1948,218.204,6.382
2022/1/31 0:00,13.13,7.065,8.422,0.73,0.025,0.005,0.618,121.471,1.636
2022/1/31 0:00,8.18,7.92,8.23,1.71,0.27,0.08,4.34,444.41,20.51
2022/1/31 0:00,13.6,8.372,8.118,0.6853,0.025,0.005,0.4769,117.977,2.702
2022/1/31 0:00,7.83,8.06,8.927,3.801,0.26,0.1311,3.55,334.4,19.5
2022/1/31 0:00,8.53,7.59,12.927,1.491,0.0597,0.0213,1.409,207.7,34.1
2022/1/31 0:00,11.51,8.06,10.618,1.887,0.1065,0.0413,1.877,359.7,22.2
2022/1/31 0:00,7.05,7.6,11.498,1.685,0.0567,0.0403,2.116,392.9,20
2022/1/31 0:00,10.45,8.421,13.157,1.6469,0.0784,0.0428,2.8539,163.342,17.073
2022/1/31 0:00,7.77,7.49,12.443,3,0.036,0.0444,3.381,304.9,21.2
2022/1/31 0:00,11.98,7.1,9.45,1.291,0.025,0.005,,161.73,12.9
2022/1/31 0:00,10.71,7.2,10.13,0.951,0.08,0.0138,1.518,253.6,13.1
2022/1/31 0:00,9.42,7.277,8.793,1.71,0.1543,0.0586,2.1652,212.096,9.372
2022/1/31 4:00,13.06,7.102,8.678,0.76,0.0298,0.005,0.6124,121.439,1.8
2022/1/31 4:00,7.78,7.92,7.66,1.31,0.24,0.08,4.3,443.97,15.1
2022/1/31 4:00,13.55,8.369,8.137,0.6696,0.025,0.005,0.7113,117.902,2.661
2022/1/31 4:00,7.59,8.05,8.782,3.766,0.26,0.1236,3.584,334.2,18.3
2022/1/31 4:00,8.39,7.34,13.351,1.395,0.0624,0.0227,1.778,196.8,22
2022/1/31 4:00,11.51,8.08,10.184,1.87,0.1245,0.0401,2.02,370.7,17.9
2022/1/31 4:00,6.82,7.57,11.346,0.838,0.0671,0.0436,2.046,394.5,19.5
2022/1/31 4:00,10.62,8.393,12.93,1.6834,0.0719,0.0398,2.857,156.908,14.841
2022/1/31 4:00,7.51,7.5,12.515,2.9,0.0417,0.0443,3.292,309.8,21.6
2022/1/31 4:00,10.92,7.22,10.122,0.968,0.08,0.0176,1.257,245.5,12.1
2022/1/31 4:00,9.19,7.262,9.759,1.8,0.2313,0.06,2.1545,219.047,7.29
2022/1/31 8:00,13.11,7.073,8.552,0.96,0.046,0.0072,0.573,121.464,1.62
2022/1/31 8:00,7.6,7.92,7.73,1.61,0.18,0.08,3.91,446.81,14.25
2022/1/31 8:00,13.51,8.362,8.078,0.6465,0.025,0.005,0.6935,117.984,2.682
2022/1/31 8:00,7.55,8.06,8.804,3.74,0.24,0.1188,3.483,336.9,16.7
2022/1/31 8:00,8.28,7.57,13.262,1.545,0.0768,0.0273,2.204,198.7,26.4
2022/1/31 8:00,11.36,8.05,10.154,1.87,0.1226,0.0411,2.472,366.5,17.8
2022/1/31 8:00,6.65,7.55,11.328,1.573,0.0707,0.0431,2.282,395.7,18.7
2022/1/31 8:00,10.65,8.381,12.842,1.6724,0.0726,0.0386,2.2295,154.112,12.722
2022/1/31 8:00,7.5,7.5,12.555,2.5,0.05,0.0436,3.404,305.2,21.1
2022/1/31 8:00,11.77,7.12,9.48,1.195,0.025,0.005,,162.81,12.74
2022/1/31 8:00,11.14,7.21,10.058,0.888,0.08,0.0179,1.213,236.2,11.8
2022/1/31 8:00,9.17,7.292,8.915,1.83,0.2637,0.0632,2.1943,234.759,7.542
2022/1/31 12:00,13.27,7.074,8.495,0.77,0.0404,0.005,0.5787,121.815,1.539
2022/1/31 12:00,8.55,7.92,7.37,1.81,0.55,0.09,3.84,446.62,25.56
2022/1/31 12:00,13.86,8.368,8.14,0.6199,0.025,0.005,0.7294,118.315,2.632
2022/1/31 12:00,8.45,8.1,9.293,3.492,0.2,0.1082,3.326,331.7,15.4
2022/1/31 12:00,13.17,7.83,9.595,0.25,0.025,0.0055,0.6278,142.39,4.846
2022/1/31 12:00,8.67,7.54,13.13,1.334,0.058,0.0225,1.835,197.7,22.6
2022/1/31 12:00,11.2,8,10.854,1.668,0.1199,0.0492,2.466,339.2,17.2
2022/1/31 12:00,7.15,7.56,11.332,0.838,0.0676,0.0432,1.848,394.8,18
2022/1/31 12:00,10.82,8.453,13.35,1.6117,0.067,0.0417,2.8542,159.549,14.978
2022/1/31 12:00,8.73,7.45,12.181,2.8,0.0468,0.0441,3.374,300.7,25.2
2022/1/31 12:00,12.25,7.17,9.53,1.071,0.025,0.016,,163.65,12.94
2022/1/31 12:00,11.29,7.2,10.068,0.848,0.07,0.0206,1.427,232.5,11.5
2022/1/31 12:00,9.85,7.286,9.051,1.62,0.2492,0.0626,2.1762,237.58,9.401
2022/1/31 16:00,13.26,7.076,8.569,0.75,0.0309,0.005,0.5506,121.729,1.534
2022/1/31 16:00,9.12,7.9,7.27,1.89,0.35,0.09,3.82,445.07,16.05
2022/1/31 16:00,13.74,8.386,8.172,0.7043,0.025,0.005,0.6917,118.171,2.647
2022/1/31 16:00,8.71,8.16,9.537,3.33,0.17,0.0964,3.152,328,13.4
2022/1/31 16:00,13.35,7.848,9.47,0.38,0.025,0.0066,0.4448,142.565,4.654
2022/1/31 16:00,9.21,7.39,12.911,1.441,0.0545,0.019,1.585,209,27.3
2022/1/31 16:00,11.63,8.06,10.858,1.765,0.1198,0.044,2.308,335.5,16.6
2022/1/31 16:00,7.46,7.62,11.457,1.205,0.0549,0.0426,1.711,390.6,20.6
2022/1/31 16:00,11.11,8.474,13.512,1.789,0.0754,0.0435,2.8602,162.255,15.245
2022/1/31 16:00,9.21,7.41,12.025,2.7,0.0653,0.0444,3.303,303.2,19.2
2022/1/31 16:00,12.6,7.19,9.59,1.249,0.025,0.018,1.284,159.31,12.77
2022/1/31 16:00,10.71,7.23,10.218,1.008,0.07,0.0291,1.407,262.8,12.5
2022/1/31 16:00,9.97,7.273,9.272,1.75,0.1895,0.0617,2.2929,227.629,6.71
2022/1/31 20:00,13.12,7.083,8.587,0.7,0.0512,0.005,0.5787,121.398,1.676
2022/1/31 20:00,8.75,7.89,7.11,1.86,0.41,0.09,3.93,442.49,15.22
2022/1/31 20:00,13.6,8.375,8.073,0.7054,0.025,0.005,0.7221,118.133,2.686
2022/1/31 20:00,8.62,8.17,9.497,3.193,0.17,0.0876,3.143,327.6,11.8
2022/1/31 20:00,13.18,7.859,9.661,0.75,0.025,0.0057,0.4858,142.52,4.702
2022/1/31 20:00,9.09,7.44,13.47,1.315,0.056,0.0187,1.315,211,27.8
2022/1/31 20:00,11.76,8.03,10.485,1.765,0.1638,0.0441,2.168,371,14.6
2022/1/31 20:00,7.46,7.62,11.426,0.64,0.0475,0.0438,1.494,390.8,21.7
2022/1/31 20:00,10.5,8.444,13.352,1.694,0.0714,0.0427,2.8548,162.318,13.914
2022/1/31 20:00,8.74,7.44,12.169,2.8,0.0472,0.0464,3.092,302.9,19.5
2022/1/31 20:00,12.3,7.18,9.52,1.126,0.025,0.015,1.375,159.36,12.92
2022/1/31 20:00,11.27,7.22,9.986,0.865,0.07,0.0301,1.644,237.7,11.1
2022/1/31 20:00,9.75,7.276,8.955,1.64,0.1345,0.0589,2.1476,213.841,5.401
2022/2/1 0:00,13.09,7.083,8.582,0.69,0.0492,0.005,0.6011,121.707,1.611
2022/2/1 0:00,8.55,7.89,7.16,1.59,0.26,0.09,3.94,441.95,13.35
2022/2/1 0:00,13.52,8.35,7.909,0.6579,0.025,0.005,1.1369,118.161,2.672
2022/2/1 0:00,8.52,8.15,9.388,3.193,0.17,0.0876,3.143,322.5,10.6
2022/2/1 0:00,13.08,7.822,9.527,0.55,0.025,0.0063,0.6309,143.742,4.682
2022/2/1 0:00,9.08,7.61,13.204,1.406,0.0752,0.0179,1.179,222.8,29.3
2022/2/1 0:00,11.68,7.98,10.288,1.83,0.1772,0.0477,2.42,367.2,13.3
2022/2/1 0:00,7.56,7.62,11.36,1.601,0.0481,0.0447,1.648,390.4,22
2022/2/1 0:00,11.25,8.394,12.837,1.2326,0.0448,0.0332,2.2258,147.488,8.964
2022/2/1 0:00,8.52,7.41,12.167,2.8,0.0616,0.0447,3.24,305.7,20.9
2022/2/1 0:00,12.35,7.16,9.65,1.208,0.025,0.014,1.424,159.21,13.07
2022/2/1 0:00,10.95,7.23,10.114,0.865,0.07,0.0301,1.644,252.9,12.1
2022/2/1 0:00,9.81,7.272,8.866,1.64,0.1345,0.0589,2.1476,214.58,7.573
2022/2/1 4:00,13.04,7.074,8.599,0.69,0.0275,0.0052,0.5843,121.853,1.722
2022/2/1 4:00,8.44,7.88,6.93,1.67,0.23,0.08,3.88,443.32,11.73
2022/2/1 4:00,13.54,8.346,7.876,0.7236,0.025,0.005,0.7342,118.644,2.674
2022/2/1 4:00,8.39,8.11,9.258,3.102,0.18,0.074,3.297,315.3,10
2022/2/1 4:00,13,7.825,9.469,0.58,0.025,0.0424,0.5868,140.708,4.814
2022/2/1 4:00,8.94,7.23,12.965,1.486,0.1061,0.0265,1.236,220.8,21.3
2022/2/1 4:00,11.68,7.95,10.287,1.887,0.151,0.0423,2.242,364.9,11.2
2022/2/1 4:00,7.46,7.63,11.275,1.431,0.0533,0.0467,1.553,391.2,21.3
2022/2/1 4:00,11.14,8.403,12.821,1.338,0.0345,0.0298,2.2218,147.511,8.773
2022/2/1 4:00,8.43,7.44,12.213,2.8,0.0433,0.0462,3.23,316.2,18.8
2022/2/1 4:00,12.33,7.16,9.53,1.359,0.025,0.013,1.277,158.26,13.07
2022/2/1 4:00,11.19,7.22,9.983,0.803,0.06,0.0278,1.451,240.2,11.7
2022/2/1 4:00,9.71,7.286,8.877,1.72,0.1863,0.0597,2.117,219.109,9.872
2022/2/1 8:00,13.01,7.079,8.634,0.77,0.0336,0.005,0.5506,122.025,1.704
2022/2/1 8:00,8.36,7.87,6.8,1.54,0.17,0.08,4.1,448.55,13.4
2022/2/1 8:00,13.49,8.346,7.886,0.7803,0.025,0.005,0.6783,118.324,2.727
2022/2/1 8:00,8.36,8.06,9.221,3.021,0.18,0.0793,3.487,301.9,9.5
2022/2/1 8:00,12.96,7.805,9.357,0.58,0.025,0.041,0.3375,141.572,4.963
2022/2/1 8:00,8.85,7.3,13.275,1.553,0.104,0.0267,1.787,219.1,26.2
2022/2/1 8:00,11.59,7.95,10.288,1.49,0.1509,0.0442,2.522,361.4,11
2022/2/1 8:00,7.46,7.62,11.24,0.942,0.0531,0.0472,2.045,391.7,20.9
2022/2/1 8:00,11.01,8.394,12.924,1.3702,0.0473,0.0309,1.8965,148.686,8.694
2022/2/1 8:00,8.38,7.44,12.265,2.3,0.0338,0.0447,3.336,313.6,21.1
2022/2/1 8:00,12.31,7.16,9.51,1.03,0.025,0.014,1.431,158.35,13.13
2022/2/1 8:00,11.29,7.2,9.975,0.854,0.07,0.0271,1.752,234.5,10.7
2022/2/1 8:00,9.73,7.286,8.867,1.52,0.1353,0.0608,2.1435,238.061,8.151
2022/2/1 12:00,12.97,7.038,8.664,0.71,0.0552,0.005,0.6067,122.204,3.491
2022/2/1 12:00,8.93,8.04,6.76,1.26,0.13,0.08,4.06,446.38,20.36
2022/2/1 12:00,13.5,8.342,7.866,0.7625,0.025,0.005,0.724,118.646,2.671
2022/2/1 12:00,8.71,8.17,9.596,2.838,0.14,0.082,2.969,317.6,8.5
2022/2/1 12:00,12.94,7.861,9.416,0.58,0.025,0.0416,0.3912,141.734,4.912
2022/2/1 12:00,9.08,7.46,12.811,1.483,0.0985,0.0267,1.611,215.8,25.2
2022/2/1 12:00,11.58,7.95,9.898,1.547,0.1516,0.0423,2.337,356,12.5
2022/2/1 12:00,7.25,7.62,11.189,0.857,0.0593,0.0491,1.744,391.4,20.2
2022/2/1 12:00,11.01,8.434,13.208,1.2632,0.0704,0.0338,2.2234,150.994,9.17
2022/2/1 12:00,8.27,7.42,12.336,2.7,0.0406,0.0457,3.353,311.3,18.5
2022/2/1 12:00,12.17,7.19,9.64,1.249,0.025,0.016,1.452,158.91,13.13
2022/2/1 12:00,11.02,7.19,10.043,0.996,0.06,0.0252,1.773,248,11.3
2022/2/1 12:00,10.01,7.328,9.049,1.91,0.1687,0.0608,2.1435,235.732,8.263
2022/2/1 16:00,12.97,7.074,8.574,0.7,0.0357,0.005,0.6124,121.964,3.294
2022/2/1 16:00,9.31,7.94,7.72,1.26,0.16,0.08,3.67,447.27,12.8
2022/2/1 16:00,13.53,8.328,7.723,0.6483,0.025,0.005,0.6977,118.616,2.68
2022/2/1 16:00,8.93,8.2,9.72,2.575,0.14,0.071,2.971,309.8,8.7
2022/2/1 16:00,12.89,7.822,9.481,0.57,0.025,0.0071,0.4858,144.799,4.823
2022/2/1 16:00,9.21,7.42,13.227,1.467,0.0862,0.0227,1.357,204.3,18
2022/2/1 16:00,11.47,7.96,9.776,1.781,0.1615,0.0444,2.237,367,11.8
2022/2/1 16:00,7.27,7.61,11.229,1.318,0.0638,0.0427,1.487,390.4,17.1
2022/2/1 16:00,10.93,8.427,13.218,1.2632,0.0704,0.0338,2.2234,151.321,9.804
2022/2/1 16:00,8.73,7.55,12.26,2.2,0.0473,0.0283,1.455,303,15
2022/2/1 16:00,12.21,7.18,9.49,1.14,0.025,0.015,1.368,158.93,13.17
2022/2/1 16:00,10.3,7.2,10.287,1.156,0.07,0.0395,1.919,284.3,17
2022/2/1 16:00,10.1,7.324,9.238,1.6,0.1316,0.0586,2.0999,225.574,6.891
2022/2/1 20:00,12.95,7.059,8.559,0.71,0.0362,0.005,0.6461,122.025,3.35
2022/2/1 20:00,8.57,7.93,6.96,1.11,0.19,0.08,4.44,448.4,10.45
2022/2/1 20:00,13.47,8.323,7.665,0.5867,0.025,0.005,0.5605,118.618,2.648
2022/2/1 20:00,8.8,8.13,9.48,2.894,0.15,0.0683,3.266,305.5,8.6
2022/2/1 20:00,12.91,7.82,9.377,0.33,0.025,0.0082,0.4826,143.786,4.869
2022/2/1 20:00,9.09,7.59,13.588,1.491,0.0911,0.0234,1.456,205.3,28
2022/2/1 20:00,11.69,7.92,9.586,1.83,0.1923,0.0539,2.467,367.2,16.7
2022/2/1 20:00,7.46,7.57,10.989,1.252,0.0695,0.0453,1.612,393.3,14.9
2022/2/1 20:00,10.84,8.413,13.092,1.2576,0.0424,0.0296,2.1347,152.477,7.845
2022/2/1 20:00,9.38,7.49,12.134,1.8,0.042,0.0475,3.152,282,12.2
2022/2/1 20:00,12.16,7.17,9.56,1.442,0.025,0.023,1.514,159.23,13.15
2022/2/1 20:00,10.75,7.19,10.023,1.087,0.07,0.0273,1.848,262.7,13.5
2022/2/1 20:00,9.96,7.379,8.925,1.58,0.1163,0.0579,2.0153,220.846,6.821
2022/2/2 0:00,12.88,7.077,8.623,0.71,0.0362,0.005,0.6461,122.074,3.359
2022/2/2 0:00,8.25,7.93,7.17,1.24,0.17,0.08,4.44,450.25,10.03
2022/2/2 0:00,13.45,8.324,7.716,0.5867,0.025,0.005,0.5605,118.801,2.692
2022/2/2 0:00,8.68,8.1,9.287,2.894,0.15,0.0683,3.266,310.9,7.5
2022/2/2 0:00,12.88,7.811,9.435,0.33,0.025,0.0082,0.4826,143.711,4.705
2022/2/2 0:00,8.96,7.68,12.85,1.491,0.0911,0.0234,1.456,209.9,29.5
2022/2/2 0:00,11.7,7.89,9.521,1.83,0.1923,0.0539,2.467,363.6,14.8
2022/2/2 0:00,7.3,7.52,10.893,1.252,0.0695,0.0453,1.612,393.9,14.6
2022/2/2 0:00,11.56,8.407,12.841,0.9686,0.029,0.0247,1.6393,142.681,5.979
2022/2/2 0:00,9.19,7.53,12.199,1.9,0.0453,0.0472,2.904,279.7,10.6
2022/2/2 0:00,12.01,7.14,9.47,1.112,0.025,0.013,1.41,160.18,13.27
2022/2/2 0:00,10.41,7.19,10.212,1.087,0.07,0.0273,1.848,276.3,13.9
2022/2/2 0:00,9.93,7.385,9.749,1.58,0.1163,0.0579,2.0153,218.655,10.654
2022/2/2 4:00,12.86,7.084,8.706,0.82,0.0458,0.005,0.6685,122.085,3.434
2022/2/2 4:00,8.18,7.92,7.17,1.04,0.15,0.08,4.17,450.05,10.16
2022/2/2 4:00,13.43,8.321,7.687,0.6032,0.025,0.005,0.678,119.076,2.683
2022/2/2 4:00,8.6,8.12,9.212,2.762,0.18,0.0601,3.159,317.6,7.2
2022/2/2 4:00,12.87,7.803,9.44,0.55,0.025,0.005,0.4763,143.441,4.78
2022/2/2 4:00,8.78,7.72,12.886,1.563,0.1174,0.0212,1.156,213.3,26.8
2022/2/2 4:00,11.74,7.89,10.079,1.968,0.1828,0.0521,2.468,358,14.1
2022/2/2 4:00,7.15,7.55,11.117,1.488,0.0855,0.0446,1.51,392.3,15.6
2022/2/2 4:00,11.33,8.43,13.152,1.0862,0.032,0.0242,1.6398,145.76,6.134
2022/2/2 4:00,8.93,7.55,12.28,1.9,0.0372,0.047,2.826,282.9,9.9
2022/2/2 4:00,11.95,7.17,9.5,1.14,0.025,0.015,1.34,160.05,13.23
