监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024/1/17 20:00,Ⅲ,10.3,7.96,9.97,600.8,13.3,2.42,0.046,0.142,2.64
2024/1/17 20:00,Ⅱ,10.7,8.22,11.45,521.7,16.8,1.49,0.047,0.071,2.09
2024/1/17 20:00,Ⅱ,9.6,8.39,11.21,301.7,4.3,0.77,0.025,0.023,1.1
2024/1/17 20:00,Ⅱ,11.1,8.13,10.94,291,2.9,1.08,0.025,0.067,1.21
2024/1/17 20:00,Ⅱ,10.5,8.08,11.83,490.6,24.7,1.72,0.09,0.08,2.6
2024/1/17 20:00,Ⅱ,9.4,8.44,11.62,319.2,7.7,0.79,0.025,0.027,1.12
2024/1/17 20:00,Ⅱ,9.3,8.35,11.76,339.8,3.2,0.65,0.025,0.027,1.12
2024/1/17 20:00,Ⅰ,12.4,7.82,9.43,352.2,12.7,1.04,0.088,0.02,1.1
2024/1/17 20:00,Ⅱ,10.3,7.32,7.94,398.2,9.8,2.46,0.102,0.009,0.32
2024/1/17 20:00,Ⅰ,11.2,7.28,9.25,372,19.5,1.06,0.025,0.013,0.83
2024/1/17 16:00,Ⅱ,10.6,7.94,8.91,530.6,68.5,2.22,0.042,0.092,2.31
2024/1/17 20:00,Ⅱ,9.8,8.19,11.35,436.2,53.1,1.78,0.106,0.074,2.57
2024/1/17 20:00,Ⅱ,8.5,8.07,10.59,324.9,11.1,0.52,0.078,0.05,1.13
2024/1/17 20:00,Ⅱ,9.7,7.91,10.59,600.5,3.3,2.79,0.036,0.021,0.95
2024/1/17 20:00,Ⅱ,10.1,7.82,10.37,360.2,11.7,1.17,0.288,0.065,1.81
2024/1/17 20:00,Ⅱ,11,7.73,9.19,359.2,15.7,1.58,0.136,0.067,2.04
2024/1/17 20:00,Ⅱ,13.5,7.98,9.47,497.7,3.9,0.84,0.025,0.031,1
2024/1/17 20:00,Ⅰ,11.7,8.05,9.65,516.7,3.2,1.08,0.025,0.016,0.76
2024/1/17 20:00,Ⅱ,11.1,7.92,10,660.7,5.5,0.97,0.057,0.058,4.32
2024/1/17 20:00,Ⅰ,16.3,8.08,9.13,508.5,8.5,0.93,0.025,0.015,0.68
2024/1/17 20:00,Ⅱ,10.7,8.31,11.48,333.9,1.6,0.53,0.036,0.07,3.55
2024/1/17 20:00,Ⅰ,10.8,7.83,9.4,329.3,15.3,1.54,0.025,0.017,1.45
2024/1/17 20:00,Ⅱ,10.1,7.62,10.14,406.5,8.2,2.36,0.025,0.048,1.6
2024/1/17 20:00,Ⅲ,7,7.82,10.03,675.7,9.7,4.8,0.335,0.097,2.57
2024/1/17 20:00,Ⅰ,9.8,7.84,11.5,292,15,1.51,0.025,0.016,1.02
2024/1/17 20:00,Ⅱ,10,7.88,11.46,297.5,4.3,1.58,0.025,0.032,1.02
2024/1/17 20:00,Ⅳ,8.7,8.4,15.08,490.5,8.6,7.66,0.033,0.075,3.13
2024/1/17 20:00,Ⅲ,6.9,7.41,11.59,241.6,31.3,5.68,0.571,0.093,2.21
2024/1/17 20:00,Ⅱ,9.6,7.81,9.73,496.5,15.7,3.12,0.256,0.09,2.98
2024/1/17 20:00,Ⅱ,9.9,7.6,9.47,404.7,5.8,1.72,0.224,0.081,1.88
2024/1/17 20:00,Ⅰ,11.6,8.28,9.67,259.4,0.5,0.25,0.025,0.012,0.53
2024/1/17 20:00,Ⅰ,7.8,8.32,11,269.5,1.7,0.49,0.025,0.005,0.42
2024/1/17 20:00,Ⅲ,8.7,7.7,7.58,397.8,6.9,1.76,0.641,0.07,3.24
2024/1/17 20:00,Ⅱ,10.6,8.28,11.6,622.7,5.9,3.48,0.041,0.051,2.94
2024/1/17 20:00,Ⅱ,9.9,8.04,10.69,603.9,13.9,1.41,0.045,0.055,2.93
2024/1/17 20:00,Ⅲ,6.9,7.86,13.01,689.3,2.1,4.76,0.025,0.067,1.09
2024/1/17 20:00,Ⅲ,8.5,8.22,12.33,779.8,3.3,5.83,0.032,0.037,1.91
2024/1/17 20:00,Ⅰ,2.1,8.52,10.74,188.8,7,0.47,0.025,0.005,0.5
2024/1/17 20:00,Ⅰ,6,8.39,12.6,249.5,4.6,0.45,0.025,0.005,0.4
2024/1/17 20:00,Ⅰ,1.5,8.49,9.87,301.3,4.1,0.89,0.025,0.006,0.29
2024/1/17 20:00,Ⅰ,4.2,8.64,9.84,1490.4,6.1,0.52,0.025,0.005,0.56
2024/1/17 20:00,Ⅱ,10.7,8.12,7.44,234.4,2.2,0.7,0.06,0.005,0.17
2024/1/17 20:00,Ⅱ,10.4,7.68,10.67,246,104.2,0.25,0.067,0.029,1.86
2024/1/17 20:00,Ⅱ,8.5,7.86,9.62,253.2,46,1.52,0.126,0.046,1.35
2024/1/17 20:00,Ⅱ,12.4,8.29,8.11,340.8,4.1,2.06,0.048,0.011,0.42
2024/1/17 20:00,Ⅱ,9.9,7.87,8.47,478.7,7,0.63,0.025,0.067,3.43
2024/1/17 20:00,Ⅲ,8.8,7.56,9.56,651.8,1.8,2.21,0.203,0.146,5.32
2024/1/17 16:00,Ⅰ,12.7,7.68,8.7,439.6,4,1.17,0.05,0.014,3.04
2024/1/17 20:00,Ⅰ,10.9,8.13,8.44,403.4,8,1.03,0.068,0.012,3.15
2024/1/17 20:00,Ⅱ,11.8,8.02,9.66,404.8,2.1,1.21,0.025,0.043,2.33
2024/1/17 20:00,Ⅲ,9.6,8.16,11.81,714.7,2.9,2.44,0.102,0.196,6.94
2024/1/17 16:00,Ⅰ,12.3,7.72,9.97,370.1,0.6,0.49,0.025,0.014,1.7
2024/1/17 20:00,Ⅱ,14.8,7.95,7.92,441,0.7,0.92,0.032,0.054,2.78
2024/1/17 20:00,Ⅱ,14.5,7.63,7.66,455.7,6.2,0.71,0.025,0.058,3.74
2024/1/17 20:00,Ⅰ,9.9,7.9,10.61,610.4,2.9,1.81,0.025,0.005,3.59
2024/1/17 20:00,Ⅰ,9.9,7.74,10.17,377.6,2.5,0.36,0.063,0.008,0.39
2024/1/17 20:00,Ⅱ,10.3,8.11,12.48,470.3,23.2,1.39,0.078,0.031,2.89
2024/1/17 20:00,Ⅰ,11.2,8.55,9.83,525.3,16.2,0.98,0.042,0.009,2.98
2024/1/17 20:00,Ⅰ,11.2,8.01,9.3,449.7,3,0.49,0.025,0.011,2.66
2024/1/17 20:00,Ⅰ,17,8.08,7.53,353.5,146.7,0.74,0.025,0.009,2.41
2024/1/17 20:00,Ⅰ,16.2,7.96,7.78,400.3,6.8,1.07,0.068,0.008,2.23
2024/1/17 20:00,Ⅱ,8.3,8.19,11.27,466.3,2.7,0.47,0.025,0.043,3.83
2024/1/17 4:00,Ⅱ,12.9,8.21,11.42,357.4,19.6,0.97,0.064,0.04,2.24
2024/1/17 20:00,Ⅱ,13.9,7.83,8.93,431.2,1.2,0.69,0.025,0.044,2.84
2024/1/17 16:00,Ⅰ,11.5,8.22,14.51,425.2,2,0.62,0.025,0.015,1
2024/1/17 20:00,Ⅱ,8.8,7.57,9.93,407.6,8.1,1.3,0.281,0.099,1.98
2024/1/17 20:00,Ⅱ,18.4,8.08,8.53,525.1,0.8,0.66,0.025,0.015,2.55
2024/1/17 20:00,Ⅰ,16,8.51,8.31,298.1,3.1,1.36,0.043,0.013,2.42
2024/1/17 20:00,Ⅰ,18.5,8.11,8.22,370.9,2.5,0.44,0.025,0.012,2.06
2024/1/17 20:00,Ⅱ,8.8,8.49,12.11,467.6,6.3,0.55,0.031,0.031,2.69
2024/1/17 20:00,Ⅱ,13.8,7.96,9.35,488.1,2.6,0.79,0.037,0.058,4.82
2024/1/17 20:00,Ⅱ,17.8,7.72,7.37,421.6,4.9,0.55,0.042,0.022,2.81
2024/1/17 20:00,Ⅰ,17.5,7.81,8.18,382.8,2.3,0.63,0.039,0.015,2.12
2024/1/17 20:00,Ⅰ,13.3,7.75,9.24,205.7,2.3,0.98,0.025,0.02,1.06
2024/1/17 16:00,Ⅱ,13.9,7.78,8.95,144.4,13.8,0.96,0.025,0.043,0.66
2024/1/17 20:00,Ⅰ,9.1,7.77,11.49,210.4,5,0.67,0.031,0.007,0.75
2024/1/17 20:00,Ⅱ,11.9,8.54,11.29,541.8,4.5,1.17,0.025,0.028,1.83
2024/1/17 20:00,Ⅰ,9.4,8.42,11.48,408.2,10.4,1.35,0.025,0.009,2.42
2024/1/17 20:00,Ⅱ,9.2,8.45,12.02,684,0.6,0.9,0.025,0.063,2.49
2024/1/17 20:00,Ⅱ,13.8,7.53,9.24,181.2,15.6,0.64,0.086,0.062,0.89
2024/1/17 12:00,Ⅰ,11,7.92,11.23,206.9,3.7,1.8,0.045,0.01,0.43
2024/1/17 20:00,Ⅳ,10.1,7.98,9.86,1081.6,0.4,2.19,0.238,0.265,7.39
2024/1/17 20:00,Ⅰ,11.9,7.99,11.54,378.8,2.3,0.97,0.084,0.006,0.61
2024/1/17 20:00,Ⅰ,15.4,8.01,9.15,356.8,0.9,0.3,0.045,0.008,1.33
2024/1/17 16:00,Ⅰ,11.8,8.23,9.96,267.4,9.3,0.92,0.025,0.007,1
2024/1/17 20:00,Ⅲ,11.4,8.03,10.42,664.6,7.2,1.48,0.025,0.123,6.55
2024/1/17 20:00,Ⅲ,8.4,8.47,11.08,676.1,1.9,2.91,0.025,0.12,5.68
2024/1/17 20:00,Ⅲ,13.2,8.49,8.75,675.2,6.8,1.99,0.039,0.161,5.07
2024/1/17 20:00,Ⅱ,14,8.2,8.06,439.5,2.5,1.42,0.028,0.056,3.67
2024/1/17 20:00,Ⅲ,12.6,8.93,8.58,570.6,20.3,5.38,0.025,0.112,2.76
2024/1/17 20:00,Ⅱ,14.2,8.68,13.71,696,3.1,2.85,0.025,0.019,4.43
2024/1/17 20:00,Ⅲ,15.2,7.31,6.79,464.8,5,2.99,0.165,0.154,6.28
2024/1/17 20:00,Ⅱ,13.7,8.44,8.4,488.9,5.2,1.29,0.03,0.048,3.58
2024/1/17 20:00,Ⅱ,11.7,8.48,6.76,354.9,13.5,1.71,0.025,0.04,1.22
2024/1/17 20:00,Ⅳ,12.6,7.89,5.04,462.5,8.2,2.81,1.278,0.166,4.55
2024/1/17 20:00,Ⅲ,12.7,7.96,6.85,444,0.2,3.61,0.175,0.032,0.57
2024/1/17 20:00,Ⅳ,13.1,8.11,7.92,678.3,18.9,4.35,0.078,0.248,5.17
2024/1/17 20:00,Ⅱ,13.4,8.77,9.64,464,5.3,1.64,0.025,0.045,3.07
2024/1/17 20:00,Ⅱ,13.3,8.66,6.76,662.9,7,2.22,0.025,0.029,3.01
2024/1/17 20:00,Ⅱ,12.1,8.91,10.84,391.8,2.6,1.14,0.033,0.03,1.94
2024/1/17 20:00,Ⅳ,11.7,8.57,8.48,462.9,15.3,4.11,0.242,0.055,3.48
2024/1/17 20:00,Ⅳ,11.6,8.16,8.36,488.2,15.8,5.79,0.387,0.055,1.98
2024/1/17 20:00,Ⅳ,11.4,8.01,8.09,475,25.1,6.19,0.422,0.069,1.83
2024/1/17 20:00,Ⅳ,10.6,8.22,8.07,495.2,16.9,6.27,0.543,0.052,1.81
2024/1/17 20:00,Ⅲ,11,8.03,8.13,476.2,12.1,6,0.601,0.038,2.01
2024/1/17 20:00,Ⅳ,11.7,8.42,7.98,481.3,4.2,5.9,0.575,0.05,1.89
2024/1/17 20:00,Ⅲ,11,8.09,8.07,479.5,9.1,5.89,0.452,0.048,1.76
2024/1/17 20:00,Ⅳ,13.1,7.8,7.55,515.4,9.8,2.32,0.194,0.078,5.31
2024/1/17 20:00,Ⅱ,8.3,8.48,10,565.4,0.4,2.1,0.025,0.037,4.29
2024/1/17 20:00,Ⅱ,8.6,8.35,9.2,367,3.4,0.99,0.084,0.022,1.43
2024/1/17 20:00,Ⅱ,7.7,7.78,8.31,311.2,6.9,1.22,0.227,0.088,1.37
2024/1/17 20:00,Ⅲ,10.9,8.24,9.78,379.1,26.5,1.09,0.079,0.114,2.1
2024/1/17 20:00,Ⅰ,12.1,8.61,13.12,505.8,0.9,0.7,0.025,0.015,6.38
2024/1/17 20:00,Ⅱ,13.5,7.81,8.41,461.2,13,1.12,0.046,0.028,1.94
2024/1/17 20:00,Ⅰ,9.2,8.37,9.89,393.1,17.9,0.98,0.025,0.018,1.77
2024/1/17 20:00,Ⅱ,16.3,8.39,9.9,490.4,22.7,0.92,0.025,0.051,2.96
2024/1/17 20:00,Ⅰ,15.1,8.32,10.9,587.1,4.9,1.47,0.025,0.013,4.59
2024/1/17 20:00,Ⅱ,18.9,7.99,9.06,424.7,51.5,1.31,0.025,0.032,1.13
2024/1/17 20:00,Ⅱ,14,8.24,6.8,332.5,1.5,0.66,0.025,0.01,0.14
2024/1/17 20:00,Ⅰ,13.9,8.99,12.52,590.8,5.8,1.5,0.025,0.005,0.76
2024/1/17 20:00,劣Ⅴ,12.1,9.41,8.86,793.9,13.6,7.46,0.025,0.05,1.21
2024/1/17 20:00,Ⅲ,15.6,8.34,7.9,622.4,4,2.38,0.025,0.137,5.83
2024/1/17 20:00,Ⅳ,12.9,8.63,8,607.8,16.6,7.26,0.025,0.078,1.16
2024/1/17 20:00,Ⅰ,11.9,8.36,10.31,372.5,13.3,0.45,0.025,0.005,0.5
2024/1/17 20:00,Ⅱ,17.5,7.79,8.96,468.1,21.9,0.57,0.025,0.02,1.58
2024/1/17 20:00,Ⅰ,10.8,8.24,10.19,547.7,2.1,0.64,0.025,0.005,0.48
2024/1/17 20:00,Ⅰ,13.1,7.77,8.85,124,35,1.02,0.025,0.02,0.93
2024/1/17 20:00,Ⅰ,8.7,8.38,11.19,394.6,7.3,1.19,0.025,0.016,2.23
2024/1/17 20:00,Ⅰ,10.8,8.3,8.96,398.3,1.9,0.34,0.025,0.014,1.84
2024/1/17 20:00,Ⅱ,9.6,7.86,9.03,406.2,5.2,0.28,0.069,0.047,3.66
2024/1/17 20:00,Ⅰ,17.2,8.09,9.26,531.3,5.6,0.34,0.025,0.02,0.81
2024/1/17 20:00,Ⅱ,11.6,8.14,9.63,349.1,13.1,0.54,0.025,0.034,2.18
2024/1/17 20:00,劣Ⅴ,14.9,9.32,7.36,1492.8,4.8,4.48,0.106,0.028,0.81
2024/1/17 20:00,Ⅰ,9.7,8.03,7.81,246.6,1.7,1.31,0.025,0.005,0.05
2024/1/17 20:00,Ⅰ,7.5,8.48,10.28,962,14.5,0.79,0.025,0.006,0.56
2024/1/17 20:00,Ⅰ,12.2,8.32,9.67,1068.7,6.7,0.86,0.025,0.005,0.51
2024/1/17 20:00,Ⅲ,12.9,8.31,8.22,450.6,6.4,2.17,0.058,0.146,4.46
2024/1/17 20:00,Ⅱ,20.1,7.83,7.35,230.4,8.7,0.51,0.025,0.012,0.53
2024/1/17 20:00,Ⅱ,19.9,7.84,6.23,397.3,5.8,0.81,0.025,0.009,0.49
2024/1/17 20:00,Ⅱ,15.7,7.69,8.42,252.3,18,1.13,0.025,0.058,0.98
2024/1/17 20:00,Ⅱ,17,8.01,7.91,408.6,2.2,2.7,0.04,0.054,6.55
2024/1/17 20:00,Ⅱ,19.9,7.72,7.21,359.3,25.3,1.39,0.025,0.008,0.44
2024/1/17 20:00,Ⅰ,19.8,8.16,7.96,271.4,11.5,1.48,0.025,0.012,0.46
2024/1/17 20:00,Ⅰ,18.2,8.06,9.16,320.7,24.3,1.2,0.025,0.017,1
2024/1/17 20:00,Ⅱ,14.3,7.68,8.26,176.3,54,1.76,0.073,0.061,1.3
2024/1/17 20:00,Ⅱ,15.5,8.26,9.1,210,49.8,1,0.045,0.072,0.99
2024/1/17 20:00,Ⅲ,12.8,7.98,7.32,509.8,5.2,4.02,0.025,0.066,2.48
2024/1/17 20:00,Ⅲ,14.7,8.74,14.98,635.7,259,4.81,0.029,0.035,4.88
2024/1/17 20:00,Ⅱ,18.4,8.1,8.47,157,50.5,0.8,0.025,0.027,0.62
2024/1/17 20:00,Ⅱ,17.8,8.18,9.21,285.9,11.1,0.44,0.025,0.03,1.98
2024/1/17 20:00,Ⅱ,16.9,8.24,9.81,279.7,21.8,0.37,0.06,0.035,2.28
2024/1/17 20:00,Ⅱ,17.1,8.13,8.72,276.1,28.8,0.5,0.054,0.066,1.82
2024/1/17 20:00,Ⅱ,17.3,7.78,6.85,241.5,13.3,1.98,0.025,0.08,1.32
2024/1/17 20:00,Ⅱ,16.9,8.44,9.99,325.8,18.1,1,0.034,0.03,1.21
2024/1/17 20:00,Ⅱ,17.9,8.62,8.71,465.4,36.3,0.46,0.025,0.037,0.82
2024/1/17 20:00,Ⅴ,14.5,8.57,8.21,526.4,16.3,11.9,0.202,0.049,1.61
2024/1/17 20:00,Ⅲ,14.8,8.53,9.03,607.3,22.7,2,0.068,0.114,4.93
2024/1/17 20:00,Ⅱ,16.6,7.95,8.3,560.4,27.4,1.09,0.025,0.073,3.84
2024/1/17 20:00,Ⅱ,15.6,8.31,10.45,372.5,46.3,0.41,0.025,0.035,2.73
2024/1/17 20:00,Ⅰ,15.5,7.93,8.29,308.5,5,0.56,0.047,0.007,1.26
2024/1/17 20:00,Ⅲ,18.4,7.72,5.77,273.7,11,0.75,0.025,0.021,0.72
2024/1/17 20:00,Ⅰ,20.8,8.02,7.75,254.4,15.2,0.48,0.025,0.012,0.62
2024/1/17 20:00,Ⅰ,18.9,8.48,10.15,240.4,7.7,0.86,0.025,0.014,0.26
2024/1/17 20:00,Ⅱ,16.3,6.84,9.16,82.1,61.8,1.24,0.025,0.033,1.26
2024/1/17 20:00,Ⅱ,19.6,8.16,8.51,338.1,24.4,1.29,0.025,0.094,0.83
2024/1/17 20:00,Ⅱ,16.5,8.18,9.44,167.3,31.3,0.59,0.038,0.022,0.74
2024/1/17 20:00,Ⅲ,10.8,8.77,8.57,290.8,4.1,4.39,0.025,0.019,0.23
2024/1/17 20:00,Ⅱ,10.9,8.09,8.34,459.9,3.9,0.64,0.025,0.023,0.93
2024/1/17 20:00,Ⅱ,14.7,6.48,8.45,311.8,30.9,1.31,0.048,0.032,1.4
2024/1/17 20:00,Ⅱ,13.4,8.41,7.24,419,9.7,2.13,0.025,0.013,1.04
2024/1/17 20:00,Ⅴ,12.9,8,8.66,385.3,25.4,3.63,1.375,0.318,5.96
2024/1/17 20:00,Ⅱ,16.4,7.38,9.03,85.6,50.3,1.02,0.025,0.022,0.52
2024/1/17 20:00,Ⅲ,18,6.63,5.5,176.7,17.4,1.43,0.161,0.043,1.62
2024/1/17 20:00,Ⅲ,17,8.56,9.12,246.2,3.7,0.86,0.463,0.1,1.91
2024/1/17 20:00,Ⅰ,8.9,8.34,9.39,320.8,16,0.35,0.025,0.005,0.29
2024/1/17 20:00,Ⅰ,6.1,8.44,11.48,1055.7,7.3,1.47,0.025,0.005,0.44
2024/1/17 20:00,Ⅰ,6.5,8.33,10.62,495.2,14.9,0.5,0.025,0.005,0.37
2024/1/17 20:00,Ⅰ,5.6,8.65,8.72,191.8,29.2,0.25,0.039,0.011,0.67
2024/1/17 20:00,Ⅲ,6,8.39,11.51,1380.2,26.5,4.37,0.34,0.088,8.4
2024/1/17 20:00,Ⅲ,3.7,8.62,16.48,600,12.1,5.35,0.134,0.053,7.14
2024/1/17 20:00,Ⅲ,7,8.24,12.66,848.1,15.5,4.35,0.051,0.03,5.88
2024/1/17 20:00,Ⅲ,8.5,7.77,9.56,1389,4.6,4.54,0.349,0.118,9.71
2024/1/17 20:00,Ⅲ,0.4,8.46,12.15,2045.7,450.8,2.05,0.668,0.047,6.28
2024/1/17 20:00,Ⅰ,1,8.28,12.18,215.4,1.7,0.9,0.025,0.007,1.64
2024/1/17 20:00,Ⅳ,6.4,8.14,12.55,957.2,25.6,4.82,1.157,0.118,10.12
2024/1/17 20:00,Ⅰ,3.8,8.39,13.72,629,13.5,1,0.025,0.014,7.26
2024/1/17 20:00,Ⅱ,3.3,8.69,17.62,1062.6,17.4,3.86,0.025,0.03,8.22
2024/1/17 20:00,Ⅰ,3.9,8.36,12.21,382.3,5.3,0.86,0.039,0.018,2.08
2024/1/17 20:00,Ⅲ,4.9,8.67,15.45,903.2,14.8,5.74,0.173,0.079,11.84
2024/1/17 20:00,Ⅲ,6.7,8.15,12.3,844.9,16.9,4.23,0.469,0.103,12.19
2024/1/17 20:00,Ⅱ,5,8.46,11.82,2286.2,27.3,1.46,0.291,0.029,5.68
2024/1/17 20:00,Ⅰ,1.8,8.55,11.77,951.1,15.9,1.04,0.081,0.013,3.75
2024/1/17 20:00,Ⅲ,5.9,8.16,12.94,1589.3,16.2,5,0.395,0.12,9.63
2024/1/17 20:00,Ⅲ,3.2,8.66,14.36,1768.9,46.5,5.72,0.045,0.113,9.59
2024/1/17 20:00,Ⅲ,2.4,8.43,12.18,2966.4,12.4,3.47,0.704,0.072,7.78
2024/1/17 20:00,Ⅱ,3.6,8.6,14.76,607.6,17.1,3.8,0.069,0.035,4.74
2024/1/17 20:00,劣Ⅴ,0.2,8.61,13.68,1955.5,25.8,3.63,2.025,0.042,13.01
2024/1/17 20:00,Ⅲ,0.4,8.72,12.57,962.1,6.4,1.62,0.638,0.005,6.7
2024/1/17 20:00,Ⅱ,0.7,8.58,13.18,1585.8,16.7,2.46,0.451,0.036,10.65
2024/1/17 20:00,Ⅱ,2.3,8.61,11.35,1438,10.9,3.54,0.462,0.087,11.18
2024/1/17 20:00,Ⅱ,6.2,7.91,11.18,379.1,18.1,1.18,0.106,0.05,4
2024/1/17 20:00,Ⅰ,4.7,8.29,10.04,338.9,1.4,0.4,0.025,0.011,1.96
2024/1/17 20:00,Ⅱ,8.2,7.59,10,392.4,58.3,2.02,0.11,0.066,3.17
2024/1/17 20:00,Ⅱ,6.2,8.24,12.89,360.7,18.9,0.99,0.025,0.02,1.66
2024/1/17 20:00,Ⅰ,4.1,8.28,11.95,394.4,4.5,0.71,0.1,0.012,1.72
2024/1/17 20:00,Ⅱ,1,8.35,11.32,1126.7,34.8,1.73,0.053,0.023,3.73
2024/1/17 20:00,Ⅲ,0.7,8.25,10.54,1644.2,7.9,2.11,0.996,0.064,5.44
2024/1/17 20:00,Ⅱ,1.6,8.33,11.53,1189.7,10.6,1.68,0.057,0.022,3.52
2024/1/17 20:00,Ⅱ,0.6,8.55,11.63,1055.7,14.7,1.21,0.185,0.035,4.4
2024/1/17 20:00,Ⅲ,0.8,8.47,10.94,753.1,62.5,2.81,0.454,0.149,2.68
2024/1/17 16:00,Ⅰ,7.7,8.09,12.91,209.4,8.2,0.59,0.025,0.01,0.58
2024/1/17 20:00,Ⅱ,7.7,8.22,9.96,329.3,5.5,1.39,0.025,0.026,2.01
2024/1/17 20:00,Ⅱ,10.7,7.94,9.56,288.6,4.9,1.61,0.071,0.025,1.51
2024/1/17 20:00,Ⅲ,12,7.94,8.86,236.7,4.9,1.75,0.025,0.029,1.43
2024/1/17 20:00,Ⅱ,5.6,8.23,11.52,431.5,16.4,0.85,0.025,0.021,1.71
2024/1/17 20:00,Ⅱ,4.1,8.3,11.67,578.6,7.7,1.33,0.203,0.042,4.88
2024/1/17 20:00,Ⅰ,3.9,8.26,11.97,510.6,5.5,0.59,0.025,0.011,2.57
2024/1/17 20:00,Ⅰ,5.1,8.57,11.07,518.5,8.2,1.03,0.04,0.006,1.65
2024/1/17 20:00,Ⅱ,2.3,8.53,9.43,699.6,21.9,1.17,0.216,0.059,2.05
2024/1/17 20:00,Ⅳ,1.6,8.38,9.32,1172.8,5.3,2.61,1.061,0.072,5.81
2024/1/17 20:00,Ⅰ,4.2,8.04,10.88,554.5,10.2,0.3,0.025,0.007,2.08
2024/1/17 20:00,Ⅰ,2.2,8.34,9.91,681.8,9.1,0.76,0.093,0.007,2.37
2024/1/17 20:00,Ⅱ,4.1,8.5,10.54,980.8,14.7,1,0.071,0.046,4.01
2024/1/17 20:00,Ⅰ,1.9,8.51,11.76,678.3,8.6,0.7,0.065,0.011,2.24
2024/1/17 20:00,Ⅱ,0.1,8.7,12.16,1494,24.8,2.69,0.33,0.072,10.31
2024/1/17 20:00,Ⅲ,1.5,8.43,12.13,1378,98.9,2.44,0.876,0.108,9.48
2024/1/17 20:00,Ⅰ,4.6,8.41,14.67,507.1,4.9,0.83,0.025,0.005,2.72
2024/1/17 20:00,Ⅰ,4.7,8.42,11.76,587.4,6.1,0.48,0.031,0.005,1.91
2024/1/17 20:00,Ⅰ,0.9,8.41,11.47,686.9,7.3,0.59,0.025,0.005,1.61
2024/1/17 20:00,Ⅱ,4.1,8.26,10.17,689.6,9.8,0.25,0.089,0.034,3.31
2024/1/17 20:00,Ⅰ,4.4,8.27,9.71,634.7,3.5,0.47,0.025,0.005,1.43
2024/1/17 20:00,Ⅰ,0.5,7.94,11.4,718.9,19.4,0.42,0.041,0.018,3.35
2024/1/17 20:00,Ⅲ,0.6,8.53,11.7,1386.5,112.7,2.28,0.126,0.112,7.2
2024/1/17 20:00,Ⅰ,4.5,8.39,11.01,496.9,34.9,0.73,0.12,0.017,1.63
2024/1/17 20:00,Ⅰ,4.1,8.5,11.09,502.8,16.4,0.91,0.055,0.005,1.02
2024/1/17 20:00,Ⅱ,1.3,8.5,11.04,424.6,24.3,0.8,0.113,0.026,3.66
2024/1/17 20:00,Ⅰ,1.7,8.47,11.06,599.4,11.1,0.83,0.043,0.015,3.37
2024/1/17 20:00,Ⅰ,8.4,7.93,8.6,348.1,6.7,0.25,0.08,0.008,1.24
2024/1/17 20:00,Ⅱ,0.8,8.21,12.49,329,123,1.28,0.073,0.037,3.74
2024/1/17 20:00,Ⅴ,2.5,8.17,7.47,1131.2,28.8,4.71,1.878,0.306,6.88
2024/1/17 20:00,Ⅱ,1.7,7.99,9.82,683.7,14.9,3.53,0.439,0.047,4.44
2024/1/17 20:00,Ⅱ,2.2,8.35,9.5,376.5,2.5,2.23,0.025,0.007,1.29
2024/1/17 20:00,Ⅰ,7.1,8.01,10.93,442,8,0.25,0.025,0.006,0.66
2024/1/17 20:00,Ⅴ,1.4,8.12,9.05,947,155,0.73,1.65,0.185,7.55
2024/1/17 20:00,Ⅰ,2.5,8.19,12.61,442,25,0.25,0.036,0.007,1.5
2024/1/17 20:00,Ⅰ,0.9,8.3,13.39,519,106,0.32,0.036,0.005,1.49
2024/1/17 20:00,Ⅰ,2.9,8.51,9.44,358.8,11.4,1.31,0.025,0.009,1.68
2024/1/17 20:00,Ⅰ,1.8,8.02,11.91,359,8,0.25,0.096,0.005,0.81
2024/1/17 20:00,Ⅰ,1.3,8.31,14.54,546,17,1.06,0.025,0.006,0.97
2024/1/17 20:00,Ⅱ,5,8.47,8.82,448.4,4.6,1.44,0.025,0.014,0.61
2024/1/17 20:00,Ⅱ,1.5,8.13,11.44,800.6,18.4,1.15,0.101,0.032,3.15
2024/1/17 20:00,Ⅰ,2.3,8.37,11.92,786.2,18.1,1.26,0.038,0.02,2.89
2024/1/17 20:00,Ⅲ,4.5,8.04,7.18,1818.6,11.9,4.62,0.274,0.005,0.86
2024/1/17 20:00,Ⅱ,0.7,8.49,9.83,716.3,9.1,1.48,0.281,0.053,5.49
2024/1/17 20:00,Ⅰ,1.4,8.57,11.29,830.8,5.8,1.38,0.07,0.015,2.72
2024/1/17 20:00,Ⅱ,4.3,8.49,11.03,653.3,3.5,3.03,0.025,0.005,0.8
2024/1/17 20:00,Ⅰ,6.7,8.2,11.15,479.8,10,0.25,0.025,0.005,1.93
2024/1/17 20:00,Ⅰ,8.4,8.34,9.77,2224.1,2,0.4,0.025,0.012,12.14
2024/1/17 20:00,Ⅰ,3.1,7.38,9.31,552.3,8.1,1.77,0.04,0.005,0.69
2024/1/17 20:00,Ⅰ,4.7,7.74,12.02,496.3,20.4,1.11,0.025,0.006,1.97
